lcl date,lcl time,utcofst,atvwpt,latitude,longitude,altind,baroa,altmsl,OAT,ias,gndspd,vspd,pitch,roll,latac,normac,hdg,trk,volt1,volt2,amp1,amp2,fqtyl,fqtyr,e1 fflow,e1 oilt,e1 oilp,e1 rpm,e1 cht1,e1 cht2,e1 cht3,e1 cht4,e1 egt1,e1 egt2,e1 egt3,e1 egt4,altgps,tas,hsis,crs,nav1,nav2,com1,com2,hcdi,vcdi,wndspd,wnddr,wptdst,wptbrg,magvar,afcson,rollm,pitchm,rollc,pichc,vspdg,gpsfix,hal,val,hplwas,hplfd,vplwas
2021-01-15,0 days 10:47:50,,,23.7518883,78.857193,1706.5,29.94,1713.5,22.5,0.0,0.0,5.95,4.7,-0.94,0.01,-0.0,229.2,270.4,28.2,28.2,1.9,0.3,24.0,24.0,2.52,143.64,59.45,1058.0,201.39,204.65,200.87,202.42,1088.7,1076.27,1075.71,1099.97,1523.4,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.4,0.3,,,,,,0.0,,3704.0,,,447.0,
2021-01-15,0 days 10:47:51,,,23.7518883,78.857193,1706.5,29.94,1716.2,22.5,0.0,0.0,8.44,4.72,-0.92,0.0,0.0,229.2,270.4,28.2,28.2,1.9,0.3,24.0,24.0,2.51,143.61,59.41,1060.4,201.98,205.3,201.46,203.02,1089.08,1076.78,1076.12,1098.64,1526.1,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.4,0.3,,,,,,0.0,,3704.0,,,447.5,
2021-01-15,0 days 10:47:52,,,23.7518883,78.857193,1705.5,29.94,1716.6,22.5,0.0,0.0,-13.74,4.74,-0.96,0.02,0.01,229.2,270.4,28.2,28.2,1.8,0.3,24.0,24.0,2.44,143.58,59.45,1062.8,202.56,205.95,202.06,203.63,1090.84,1075.49,1079.37,1097.98,1526.5,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.4,0.3,,,,,,0.0,,3704.0,,,448.5,
2021-01-15,0 days 10:47:53,,,23.7518883,78.857193,1706.5,29.94,1716.5,22.5,0.0,0.0,-2.1,4.75,-0.92,0.03,0.0,229.2,270.4,28.2,28.2,1.8,0.3,24.0,24.0,2.45,143.55,59.44,1060.4,203.17,206.67,202.64,204.24,1090.88,1075.72,1080.97,1099.02,1526.4,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.4,0.3,,,,,,0.0,,3704.0,,,449.5,
2021-01-15,0 days 10:47:54,,,23.7518883,78.857193,1705.5,29.94,1716.5,22.5,0.0,0.0,-17.96,4.76,-0.97,0.02,-0.01,229.2,270.4,28.2,28.2,1.8,0.3,24.0,24.0,2.45,143.5,59.38,1059.5,203.75,207.3,203.23,204.85,1091.75,1077.05,1080.63,1099.83,1526.4,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.4,0.3,,,,,,3.9,,3704.0,,,450.5,
2021-01-15,0 days 10:47:55,,,23.7518902,78.857193,1679.2,29.91,1716.4,22.5,0.0,0.0,-3.23,4.76,-0.96,0.03,0.0,229.2,270.4,28.2,28.2,1.8,0.3,24.0,24.0,2.46,143.46,59.28,1051.0,204.2,207.75,203.67,205.3,1090.87,1078.48,1082.3,1101.65,1526.3,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.5,0.3,,,,,,-3.9,,3704.0,,,451.0,
2021-01-15,0 days 10:47:56,,,23.7519016,78.857193,1678.2,29.91,1697.8,22.5,0.0,0.0,-0.12,4.78,-0.99,0.02,0.02,229.2,270.4,28.2,28.2,1.8,0.3,24.0,24.0,2.45,143.42,59.27,1050.9,204.72,208.4,204.2,205.84,1092.43,1080.32,1083.49,1103.9,1507.7,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.7,0.3,,,,,,0.0,,3704.0,,,76.5,
2021-01-15,0 days 10:47:57,,,23.7519016,78.857193,1678.2,29.91,1698.7,22.5,0.0,0.0,-18.04,4.75,-1.01,0.02,-0.0,229.2,270.4,28.2,28.2,1.8,0.3,24.0,24.0,2.52,143.39,59.37,1055.7,205.3,208.99,204.76,206.44,1093.7,1081.16,1083.4,1104.94,1508.6,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.7,0.3,,,,,,3.9,,3704.0,,,76.5,
2021-01-15,0 days 10:47:58,,,23.7519035,78.857193,1678.2,29.91,1697.4,22.5,0.0,0.0,-17.78,4.72,-0.97,0.02,-0.01,229.3,270.4,28.2,28.2,1.8,0.3,24.0,24.0,2.49,143.36,59.23,1051.6,205.88,209.64,205.34,207.05,1094.98,1081.36,1084.8,1106.25,1507.3,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.7,0.3,,,,,,3.9,,3704.0,,,76.5,
2021-01-15,0 days 10:47:59,,,23.7519035,78.857193,1679.2,29.91,1697.7,22.5,0.0,0.0,8.78,4.72,-0.98,0.03,0.02,229.2,270.4,28.2,28.2,1.8,0.3,24.0,24.0,2.46,143.33,59.25,1051.0,206.47,210.35,205.93,207.66,1094.66,1081.55,1085.25,1106.69,1507.6,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.7,0.3,,,,,,3.9,,3704.0,,,76.5,
2021-01-15,0 days 10:48:00,,,23.7519016,78.857193,1679.2,29.91,1698.0,22.5,0.0,0.0,2.68,4.7,-1.01,0.01,-0.01,229.2,270.4,28.2,28.2,1.7,0.3,24.0,24.0,2.46,143.31,59.15,1045.9,207.04,211.0,206.51,208.26,1095.28,1080.43,1086.59,1107.26,1507.9,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.7,0.3,,,,,,3.9,,3704.0,,,76.5,
2021-01-15,0 days 10:48:01,,,23.7519016,78.857193,1679.2,29.91,1698.2,22.5,0.0,0.0,1.42,4.66,-1.01,0.02,-0.03,229.2,270.4,28.2,28.2,1.7,0.2,24.0,24.0,2.49,143.28,59.19,1051.2,207.63,211.64,207.08,208.86,1096.38,1079.37,1089.1,1107.38,1508.1,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.7,0.3,,,,,,3.9,,3704.0,,,76.5,
2021-01-15,0 days 10:48:02,,,23.7519054,78.8572006,1679.2,29.91,1704.8,22.5,0.0,0.0,1.55,4.68,-1.02,0.01,0.02,229.2,270.4,28.2,28.2,1.7,0.3,24.0,24.0,2.48,143.26,59.32,1052.1,208.06,212.08,207.51,209.31,1096.77,1078.63,1088.27,1108.49,1514.7,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.9,0.3,,,,,,3.9,,3704.0,,,59.0,
2021-01-15,0 days 10:48:03,,,23.7519054,78.8572083,1679.2,29.91,1705.7,22.5,0.0,0.0,0.08,4.67,-1.02,0.04,-0.01,229.3,270.4,28.2,28.2,1.7,0.3,24.0,24.0,2.48,143.24,59.48,1061.3,208.58,212.73,208.02,209.85,1096.9,1077.14,1090.34,1106.57,1515.6,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-45.0,0.3,,,,,,3.9,,3704.0,,,64.0,
2021-01-15,0 days 10:48:04,,,23.7519035,78.8572083,1680.2,29.91,1704.7,22.5,0.0,0.0,6.09,4.68,-1.02,0.02,-0.0,229.3,270.4,28.2,28.2,1.7,0.3,24.0,24.0,2.46,143.22,59.45,1060.4,209.15,213.37,208.59,210.45,1096.51,1078.8,1091.87,1104.49,1514.6,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-45.0,0.3,,,,,,3.9,,3704.0,,,64.0,
2021-01-15,0 days 10:48:05,,,23.7519035,78.8572083,1679.2,29.91,1703.8,22.5,0.0,0.0,-2.02,4.7,-1.03,0.0,-0.01,229.2,270.4,28.2,28.2,1.7,0.3,24.0,24.0,2.51,143.2,59.43,1057.3,209.73,214.04,209.16,211.05,1096.48,1080.32,1091.39,1104.4,1513.7,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-45.0,0.3,,,,,,3.9,,3704.0,,,64.0,
2021-01-15,0 days 10:48:06,,,23.7519016,78.8572083,1679.2,29.91,1702.4,22.5,0.0,0.0,-12.68,4.74,-1.03,0.02,-0.0,229.2,270.4,28.2,28.2,1.7,0.3,24.0,24.0,2.5,143.17,59.39,1061.3,210.3,214.67,209.74,211.67,1096.52,1079.99,1092.16,1103.99,1512.3,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.9,0.3,,,,,,0.0,,3704.0,,,64.0,
2021-01-15,0 days 10:48:07,,,23.7519016,78.8572083,1679.2,29.91,1701.8,22.5,0.0,0.0,-28.39,4.7,-1.08,0.02,-0.02,229.2,270.4,28.2,28.2,1.7,0.3,24.0,24.0,2.5,143.15,59.36,1054.7,210.89,215.26,210.31,212.27,1097.75,1080.31,1094.27,1102.48,1511.7,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.9,0.3,,,,,,3.9,,3704.0,,,64.0,
2021-01-15,0 days 10:48:08,,,23.7519016,78.8572083,1678.2,29.91,1701.8,22.5,0.0,0.0,-26.88,4.68,-1.07,0.02,0.01,229.2,270.4,28.2,28.2,1.6,0.3,24.0,24.0,2.52,143.11,59.38,1060.5,211.45,215.98,210.88,212.87,1096.71,1080.67,1095.15,1102.22,1511.7,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.9,0.3,,,,,,3.9,,3704.0,,,64.0,
2021-01-15,0 days 10:48:09,,,23.7519016,78.8572159,1678.2,29.91,1701.1,22.5,0.0,0.0,-17.59,4.67,-1.03,0.0,-0.02,229.2,270.4,28.2,28.2,1.6,0.3,24.0,24.0,2.48,143.08,59.21,1050.8,212.04,216.56,211.45,213.46,1095.46,1080.99,1094.95,1104.81,1511.0,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-45.0,0.3,,,,,,3.9,,3704.0,,,63.5,
2021-01-15,0 days 10:48:10,,,23.7519016,78.8572159,1678.2,29.91,1700.9,22.5,0.0,0.0,-29.88,4.65,-0.99,0.02,-0.04,229.3,270.4,28.2,28.2,1.6,0.3,24.0,24.0,2.5,143.05,59.24,1043.6,212.44,217.05,211.87,213.91,1096.51,1082.15,1096.26,1108.17,1510.8,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-45.0,0.3,,,,,,3.9,,3704.0,,,63.5,
2021-01-15,0 days 10:48:11,,,23.7519016,78.8572159,1678.2,29.91,1700.1,22.5,0.0,0.0,-18.1,4.71,-1.07,0.01,0.04,229.2,270.4,28.2,28.2,1.6,0.3,24.0,24.0,2.54,143.03,59.19,1047.7,212.97,217.7,212.38,214.45,1098.74,1083.5,1097.92,1107.96,1510.0,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-45.0,0.3,,,,,,0.0,,3704.0,,,63.5,
2021-01-15,0 days 10:48:12,,,23.7519016,78.8572159,1679.2,29.91,1700.1,22.5,0.0,0.0,9.42,4.74,-1.04,0.03,0.0,229.2,270.4,28.2,28.2,1.6,0.3,24.0,24.0,2.46,143.01,59.28,1053.5,213.51,218.33,212.94,215.04,1099.61,1083.6,1097.75,1108.1,1510.0,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-45.0,0.3,,,,,,0.0,,3704.0,,,63.5,
2021-01-15,0 days 10:48:13,,,23.7518902,78.8572006,1679.2,29.91,1709.3,22.5,0.0,0.0,18.24,4.72,-1.08,0.02,0.0,229.2,270.4,28.2,28.2,1.6,0.3,24.0,24.0,2.49,142.98,59.31,1046.7,214.09,218.91,213.5,215.65,1099.78,1084.47,1090.78,1109.52,1519.2,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.6,0.3,,,,,,0.0,,3704.0,,14.0,27.5,36.0
2021-01-15,0 days 10:48:14,,,23.7518921,78.8572006,1679.2,29.91,1708.6,22.5,0.0,0.0,3.14,4.72,-1.04,0.02,-0.02,229.2,270.4,28.2,28.2,1.6,0.3,24.0,24.0,2.55,142.96,59.41,1053.6,214.65,219.55,214.07,216.24,1098.91,1086.3,1091.66,1111.72,1518.5,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.6,0.3,,,,,,0.0,,3704.0,,14.0,27.5,36.0
2021-01-15,0 days 10:48:15,,,23.7518921,78.8572006,1680.2,29.91,1707.9,22.5,0.0,0.0,0.13,4.71,-1.03,0.02,-0.0,229.2,270.4,28.2,28.2,1.6,0.3,24.0,24.0,2.47,142.93,59.14,1048.6,215.21,220.24,214.63,216.84,1099.74,1085.49,1095.76,1113.06,1517.8,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.6,0.3,,,,,,3.9,,3704.0,,14.0,28.0,36.0
2021-01-15,0 days 10:48:16,,,23.7518921,78.8572006,1679.2,29.91,1707.1,22.5,0.0,0.0,-16.31,4.69,-1.05,0.02,-0.02,229.2,270.4,28.2,28.2,1.6,0.3,24.0,24.0,2.53,142.91,59.54,1064.6,215.62,220.73,215.05,217.28,1100.86,1084.67,1098.54,1115.86,1517.0,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.6,0.3,,,,,,0.0,,3704.0,,14.0,27.5,36.0
2021-01-15,0 days 10:48:17,,,23.751894,78.8572006,1678.2,29.91,1707.7,22.5,0.0,0.0,-27.38,4.72,-1.04,0.03,0.0,229.2,270.4,28.2,28.2,1.6,0.3,24.0,24.0,2.48,142.89,59.28,1050.1,216.13,221.25,215.56,217.82,1103.24,1084.03,1100.81,1116.38,1517.6,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.7,0.3,,,,,,3.9,,3704.0,,14.0,27.5,36.0
2021-01-15,0 days 10:48:18,,,23.7518902,78.8572006,1678.2,29.91,1708.9,22.5,0.0,0.0,-28.29,4.72,-1.07,-0.0,-0.02,229.2,270.4,28.2,28.2,1.6,0.3,24.0,24.0,2.49,142.86,59.53,1057.7,216.66,221.87,216.11,218.4,1103.25,1085.61,1101.58,1117.47,1518.9,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.6,0.3,,,,,,0.0,,3704.0,,14.0,27.0,36.0
2021-01-15,0 days 10:48:19,,,23.7518902,78.8572006,1677.2,29.91,1709.0,22.5,0.0,0.0,-31.82,4.71,-1.09,0.02,-0.01,229.2,270.4,28.2,28.2,1.6,0.2,24.0,24.0,2.54,142.84,59.47,1061.7,217.23,222.57,216.66,218.99,1102.69,1086.73,1100.51,1116.9,1518.9,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.6,0.3,,,,,,0.0,,3704.0,,14.0,27.5,36.0
2021-01-15,0 days 10:48:20,,,23.7518902,78.8572006,1677.2,29.91,1708.8,22.5,0.0,0.0,-40.91,4.7,-1.04,0.02,-0.04,229.2,270.4,28.2,28.2,1.6,0.3,24.0,24.0,2.49,142.82,59.42,1059.9,217.79,223.13,217.23,219.59,1102.96,1087.46,1099.57,1117.15,1518.8,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.6,0.3,,,,,,0.0,,3704.0,,14.0,27.5,36.0
2021-01-15,0 days 10:48:21,,,23.7518902,78.8572006,1677.2,29.91,1708.9,22.5,0.0,0.0,-30.04,4.74,-1.04,0.01,0.01,229.2,270.4,28.2,28.2,1.6,0.3,24.0,24.0,2.49,142.79,59.42,1054.9,218.33,223.82,217.78,220.18,1104.65,1087.57,1100.7,1118.84,1518.8,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.6,0.3,,,,,,0.0,,3704.0,,14.0,27.5,36.0
2021-01-15,0 days 10:48:22,,,23.7518883,78.8572006,1677.2,29.91,1709.5,22.5,0.0,0.0,-15.01,4.68,-1.1,0.02,-0.03,229.2,270.4,28.2,28.2,1.6,0.3,24.0,24.0,2.51,142.77,59.39,1055.3,218.89,224.45,218.34,220.76,1106.79,1088.17,1100.63,1118.2,1519.4,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.6,0.3,,,,,,0.0,,3704.0,,14.0,27.5,36.0
2021-01-15,0 days 10:48:23,,,23.7518883,78.857193,1678.2,29.91,1708.7,22.5,0.0,0.0,-0.26,4.71,-1.08,0.01,-0.01,229.2,270.4,28.2,28.2,1.6,0.3,24.0,24.0,2.52,142.74,59.29,1046.9,219.44,225.07,218.88,221.35,1110.1,1089.08,1101.34,1117.01,1518.7,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.4,0.3,,,,,,0.0,,3704.0,,14.0,27.5,36.0
2021-01-15,0 days 10:48:24,,,23.7518921,78.8572006,1678.2,29.91,1706.9,22.5,0.0,0.0,9.09,4.74,-1.07,-0.0,0.01,229.2,270.4,28.2,28.2,1.5,0.3,24.0,24.0,2.49,142.72,59.45,1049.7,219.83,225.53,219.29,221.78,1110.0,1090.24,1103.26,1120.37,1516.8,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.6,0.3,,,,,,0.0,,3704.0,,14.0,27.0,36.0
2021-01-15,0 days 10:48:25,,,23.7518921,78.8572006,1679.2,29.91,1706.8,22.5,0.0,0.0,15.68,4.72,-1.07,0.02,-0.0,229.2,270.4,28.2,28.2,1.5,0.3,24.0,24.0,2.5,142.7,59.2,1047.4,220.3,226.05,219.78,222.3,1110.37,1091.13,1104.64,1121.2,1516.7,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.6,0.3,,,,,,-3.9,,3704.0,,14.0,27.0,36.0
2021-01-15,0 days 10:48:26,,,23.7518921,78.8572006,1678.2,29.91,1706.7,22.5,0.0,0.0,6.49,4.76,-1.05,0.02,-0.0,229.2,270.4,28.2,28.2,1.5,0.3,24.0,24.0,2.49,142.67,59.35,1047.3,220.82,226.65,220.31,222.86,1111.53,1092.87,1109.05,1118.78,1516.6,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.6,0.3,,,,,,0.0,,3704.0,,14.0,27.0,36.0
2021-01-15,0 days 10:48:27,,,23.7518921,78.8572006,1677.2,29.91,1706.7,22.5,0.0,0.0,-16.04,4.71,-1.04,0.01,-0.01,229.2,270.4,28.2,28.2,1.5,0.3,24.0,24.0,2.5,142.65,59.48,1057.3,221.35,227.32,220.85,223.44,1112.39,1095.01,1106.66,1117.18,1516.6,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.6,0.3,,,,,,0.0,,3704.0,,14.0,27.0,36.0
2021-01-15,0 days 10:48:28,,,23.7518921,78.857193,1677.2,29.91,1705.9,22.5,0.0,0.0,-21.39,4.74,-1.08,0.0,-0.01,229.2,270.4,28.2,28.2,1.5,0.3,24.0,24.0,2.51,142.62,59.34,1049.4,221.87,227.93,221.39,224.01,1115.88,1095.16,1106.76,1118.68,1515.8,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.5,0.3,,,,,,0.0,,3704.0,,14.0,27.0,36.0
2021-01-15,0 days 10:48:29,,,23.751894,78.8572006,1677.2,29.91,1706.6,22.5,0.0,0.0,-20.59,4.74,-1.07,0.01,0.0,229.2,270.4,28.2,28.2,1.5,0.3,24.0,24.0,2.5,142.6,59.39,1053.5,222.4,228.55,221.91,224.58,1118.26,1094.7,1109.72,1120.64,1516.6,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.7,0.3,,,,,,0.0,,3704.0,,14.0,27.0,36.0
2021-01-15,0 days 10:48:30,,,23.7518902,78.857193,1677.2,29.91,1709.2,22.5,0.0,0.0,-16.19,4.71,-1.09,0.01,-0.02,229.2,270.4,28.2,28.2,1.5,0.2,24.0,24.0,2.46,142.58,59.54,1062.0,222.91,229.14,222.45,225.14,1116.57,1093.49,1110.6,1122.38,1519.1,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.5,0.3,,,,,,0.0,,3704.0,,14.0,26.5,35.0
2021-01-15,0 days 10:48:31,,,23.7518902,78.857193,1677.2,29.91,1709.8,22.5,0.0,0.0,-6.21,4.67,-1.08,0.03,-0.05,229.2,270.4,28.2,28.2,1.5,0.3,24.0,24.0,2.5,142.55,59.38,1051.8,223.43,229.74,222.98,225.71,1114.45,1093.68,1110.45,1124.68,1519.7,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.5,0.3,,,,,,0.0,,3704.0,,14.0,26.5,36.0
2021-01-15,0 days 10:48:32,,,23.7518902,78.857193,1678.2,29.91,1710.2,22.5,0.0,0.0,-2.28,4.74,-1.08,0.0,0.03,229.1,270.4,28.2,28.2,1.5,0.3,24.0,24.0,2.52,142.53,59.43,1060.2,223.79,230.17,223.35,226.12,1113.23,1092.71,1109.91,1125.23,1520.1,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.5,0.3,,,,,,0.0,,3704.0,,14.0,27.0,36.0
2021-01-15,0 days 10:48:33,,,23.7518902,78.857193,1678.2,29.91,1710.6,22.8,0.0,0.0,-0.08,4.72,-1.09,0.02,-0.0,229.2,270.4,28.2,28.2,1.5,0.3,24.0,24.0,2.5,142.51,59.37,1050.9,224.24,230.73,223.81,226.61,1114.86,1091.86,1102.83,1125.77,1520.6,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.5,0.3,,,,,,0.0,,3704.0,,14.0,27.0,36.0
2021-01-15,0 days 10:48:34,,,23.7518902,78.857193,1679.2,29.91,1711.6,22.8,0.0,0.0,14.32,4.72,-1.08,0.02,-0.0,229.2,270.4,28.2,28.2,1.5,0.2,24.0,24.0,2.48,142.48,59.47,1057.8,224.74,231.31,224.34,227.17,1115.94,1091.12,1101.54,1125.7,1521.5,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.5,0.3,,,,,,0.0,,3704.0,,14.0,27.0,36.0
2021-01-15,0 days 10:48:35,,,23.7518902,78.857193,1678.2,29.91,1711.7,22.8,0.0,0.0,1.96,4.76,-1.09,0.01,0.02,229.2,270.4,28.2,28.2,1.5,0.3,24.0,24.0,2.51,142.46,59.54,1062.6,225.25,231.91,224.85,227.72,1117.09,1089.77,1101.82,1124.13,1521.6,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.5,0.3,,,,,,0.0,,3704.0,,14.0,27.0,36.0
2021-01-15,0 days 10:48:36,,,23.7518921,78.857193,1677.2,29.91,1709.6,22.8,0.0,0.0,-20.74,4.75,-1.04,0.02,0.0,229.2,270.4,28.2,28.2,1.5,0.3,24.0,24.0,2.47,142.43,59.63,1064.0,225.75,232.5,225.37,228.27,1119.22,1089.65,1103.46,1122.9,1519.5,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.5,0.3,,,,,,0.0,,3704.0,,14.0,26.5,35.0
2021-01-15,0 days 10:48:37,,,23.7518921,78.857193,1678.2,29.91,1709.6,22.8,0.0,0.0,-12.88,4.66,-1.07,0.02,-0.03,229.2,270.4,28.2,28.2,1.5,0.2,24.0,24.0,2.48,142.4,59.47,1055.9,226.26,233.08,225.89,228.82,1120.45,1091.54,1102.02,1123.1,1519.6,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.5,0.3,,,,,,7.9,,3704.0,,14.0,26.5,35.0
2021-01-15,0 days 10:48:38,,,23.7518921,78.857193,1679.2,29.91,1710.4,22.8,0.0,0.0,-1.34,4.74,-1.08,0.0,0.01,229.2,270.4,28.2,28.2,1.5,0.2,24.0,24.0,2.48,142.38,59.37,1051.4,226.75,233.66,226.42,229.37,1119.39,1091.56,1102.99,1123.75,1520.3,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.5,0.3,,,,,,0.0,,3704.0,,12.0,26.0,32.0
2021-01-15,0 days 10:48:39,,,23.7518921,78.857193,1678.2,29.91,1710.3,22.8,0.0,0.0,0.43,4.71,-1.09,0.01,-0.01,229.1,270.4,28.2,28.2,1.5,0.3,24.0,24.0,2.46,142.37,59.54,1057.0,227.11,234.05,226.78,229.76,1118.28,1090.63,1102.9,1123.73,1520.2,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.5,0.3,,,,,,0.0,,3704.0,,12.0,26.0,32.0
2021-01-15,0 days 10:48:40,,,23.751894,78.857193,1678.2,29.91,1709.4,22.8,0.0,0.0,-8.87,4.74,-1.11,0.01,0.0,229.1,270.4,28.2,28.2,1.5,0.3,24.0,24.0,2.51,142.35,59.49,1059.2,227.55,234.57,227.24,230.26,1115.48,1089.62,1102.18,1124.2,1519.3,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.5,0.3,,,,,,0.0,,3704.0,,12.0,26.0,32.0
2021-01-15,0 days 10:48:41,,,23.751894,78.857193,1679.2,29.91,1710.5,22.8,0.0,0.0,13.87,4.65,-1.03,0.02,-0.0,229.2,270.4,28.2,28.2,1.5,0.3,24.0,24.0,2.5,142.33,59.57,1061.5,228.03,235.13,227.75,230.79,1114.8,1088.88,1102.71,1123.45,1520.4,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.5,0.3,,,,,,0.0,,3704.0,,12.0,26.0,32.0
2021-01-15,0 days 10:48:42,,,23.7518902,78.857193,1680.2,29.91,1711.6,22.8,0.0,0.0,25.41,4.66,-1.09,0.02,-0.01,229.1,270.4,28.2,28.2,1.5,0.3,24.0,24.0,2.44,142.29,59.62,1066.3,228.52,235.71,228.25,231.32,1114.57,1091.73,1101.75,1121.45,1521.5,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.5,0.3,,,,,,0.0,,3704.0,,12.0,25.5,32.0
2021-01-15,0 days 10:48:43,,,23.7518902,78.857193,1679.2,29.91,1711.5,22.8,0.0,0.0,11.08,4.67,-1.03,0.02,-0.03,229.1,270.4,28.2,28.2,1.5,0.2,24.0,24.0,2.47,142.26,59.49,1057.8,229.02,236.32,228.75,231.87,1115.66,1092.96,1099.56,1123.48,1521.4,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.5,0.3,,,,,,0.0,,3704.0,,12.0,25.5,32.0
2021-01-15,0 days 10:48:44,,,23.7518902,78.857193,1680.2,29.91,1711.0,22.8,0.0,0.0,8.94,4.67,-1.02,0.02,-0.0,229.1,270.4,28.2,28.2,1.5,0.3,24.0,24.0,2.47,142.24,59.36,1052.3,229.5,236.9,229.27,232.41,1115.42,1094.56,1100.69,1124.48,1521.0,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.5,0.3,,,,,,0.0,,3704.0,,12.0,26.0,31.0
2021-01-15,0 days 10:48:45,,,23.7518902,78.857193,1678.2,29.91,1710.9,22.8,0.0,0.0,-24.31,4.7,-1.01,0.02,0.0,229.2,270.4,28.2,28.2,1.5,0.3,24.0,24.0,2.5,142.21,59.56,1062.0,229.99,237.45,229.76,232.94,1116.7,1096.28,1095.99,1122.36,1520.9,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.5,0.3,,,,,,0.0,,3704.0,,12.0,26.0,32.0
2021-01-15,0 days 10:48:46,,,23.7518902,78.857193,1679.2,29.91,1711.1,22.8,0.0,0.0,-17.64,4.72,-1.03,0.02,-0.02,229.1,270.4,28.2,28.2,1.5,0.3,24.0,24.0,2.5,142.18,59.73,1070.6,230.47,238.01,230.28,233.48,1117.48,1097.42,1092.46,1121.91,1521.0,0,,352.0,108.1,108.1,122.6,122.6,-0.036,,,,0.1,-44.5,0.3,,,,,,0.0,,3704.0,,12.0,26.0,32.0
